speech,noise,noise_start,noise_end,SNR,RT60,speech_RIR,noise_RIR,spk_id
dev/aac/id04899/mqGbTAaBzGo/00076,fma_small/052/052945,396800,496000,10,0.5565747763962118,dev/aac/id04899/mqGbTAaBzGo/00076_speechRIR,dev/aac/id04899/mqGbTAaBzGo/00076_noiseRIR,VOXCELEB2id04899
dev/aac/id00385/efmV0LEy7T0/00312,fma_small/026/026307,99200,198400,8,0.34987298531322975,dev/aac/id00385/efmV0LEy7T0/00312_speechRIR,dev/aac/id00385/efmV0LEy7T0/00312_noiseRIR,VOXCELEB2id00385
dev/aac/id03405/NqXMToMDqOs/00073,freesound/workshop/137836__thefilmbakery__blacksmith-workshop_M_01_part_16kHz_mono,516398,581934,14,0.7433648149507299,dev/aac/id03405/NqXMToMDqOs/00073_speechRIR,dev/aac/id03405/NqXMToMDqOs/00073_noiseRIR,VOXCELEB2id03405
dev/aac/id03773/pm2XN6PfKXQ/00074,BUT/fan/fan_motor_17_L_01_part_16kHz_mono,397040,494320,6,0.53811620074675,dev/aac/id03773/pm2XN6PfKXQ/00074_speechRIR,dev/aac/id03773/pm2XN6PfKXQ/00074_noiseRIR,VOXCELEB2id03773
dev/aac/id07026/rLaofDNO7B4/00039,fma_small/133/133835,408926,472414,5,0.6057421989437008,dev/aac/id07026/rLaofDNO7B4/00039_speechRIR,dev/aac/id07026/rLaofDNO7B4/00039_noiseRIR,VOXCELEB2id07026
dev/aac/id08518/UBBc32RPTMs/00190,fma_small/017/017607,405362,478066,3,0.8963469881032877,dev/aac/id08518/UBBc32RPTMs/00190_speechRIR,dev/aac/id08518/UBBc32RPTMs/00190_noiseRIR,VOXCELEB2id08518
dev/aac/id03060/85QzX3OE7nw/00082,freesound/workshop/189817__iankath__general-atmosphere-of-metal-fabrication-workshop_R_04_part_16kHz_mono,2579200,2678400,3,0.36275178550319387,dev/aac/id03060/85QzX3OE7nw/00082_speechRIR,dev/aac/id03060/85QzX3OE7nw/00082_noiseRIR,VOXCELEB2id03060
dev/aac/id04899/X7qXCyKID7I/00043,freesound/fan/195852__klankbeeld__large-climate-control-system-cambium-college-130626-03_R_03_part_16kHz_mono,3579740,3661660,16,0.8779905720455232,dev/aac/id04899/X7qXCyKID7I/00043_speechRIR,dev/aac/id04899/X7qXCyKID7I/00043_noiseRIR,VOXCELEB2id04899
dev/aac/id04449/JZ4zVdfHIuQ/00042,fma_small/136/136928,0,99200,5,0.8420660231083514,dev/aac/id04449/JZ4zVdfHIuQ/00042_speechRIR,dev/aac/id04449/JZ4zVdfHIuQ/00042_noiseRIR,VOXCELEB2id04449
dev/aac/id01045/6w6szE-6PXE/00051,fma_small/038/038880,396800,496000,18,0.5577449358530833,dev/aac/id01045/6w6szE-6PXE/00051_speechRIR,dev/aac/id01045/6w6szE-6PXE/00051_noiseRIR,VOXCELEB2id01045
dev/aac/id04151/p1qqrs3Ypls/00438,freesound/restaurant/233281__jarredgibb__ambience-coffee-shop-2_L_01_part_16kHz_mono,396800,496000,3,0.5156269033421971,dev/aac/id04151/p1qqrs3Ypls/00438_speechRIR,dev/aac/id04151/p1qqrs3Ypls/00438_noiseRIR,VOXCELEB2id04151
dev/aac/id08569/4Pu96vFqgHw/00033,fma_small/126/126102,99200,198400,3,0.6533458903639457,dev/aac/id08569/4Pu96vFqgHw/00033_speechRIR,dev/aac/id08569/4Pu96vFqgHw/00033_noiseRIR,VOXCELEB2id08569
dev/aac/id03817/TQ-7RbP9aEA/00051,fma_small/154/154307,222921,295625,14,0.7732846123205366,dev/aac/id03817/TQ-7RbP9aEA/00051_speechRIR,dev/aac/id03817/TQ-7RbP9aEA/00051_noiseRIR,VOXCELEB2id03817
dev/aac/id01729/T-ggr0c9MEc/00097,fma_small/055/055295,9678,90574,11,0.46909361521475856,dev/aac/id01729/T-ggr0c9MEc/00097_speechRIR,dev/aac/id01729/T-ggr0c9MEc/00097_noiseRIR,VOXCELEB2id01729
dev/aac/id03884/YQKlqeRnCHs/00023,freesound/fan/86172__stevemannella__heating-vent-1-2_L_01_part_16kHz_mono,697207,791415,8,0.8811220170380327,dev/aac/id03884/YQKlqeRnCHs/00023_speechRIR,dev/aac/id03884/YQKlqeRnCHs/00023_noiseRIR,VOXCELEB2id03884
dev/aac/id06960/B0VZdqyTM_4/00041,fma_small/019/019708,0,99200,6,0.5872888063557984,dev/aac/id06960/B0VZdqyTM_4/00041_speechRIR,dev/aac/id06960/B0VZdqyTM_4/00041_noiseRIR,VOXCELEB2id06960
dev/aac/id03817/TQ-7RbP9aEA/00038,fma_small/126/126292,411397,476933,5,0.4940359710356358,dev/aac/id03817/TQ-7RbP9aEA/00038_speechRIR,dev/aac/id03817/TQ-7RbP9aEA/00038_noiseRIR,VOXCELEB2id03817
dev/aac/id00385/SJHYNp69OkY/00163,fma_small/040/040233,99200,198400,14,0.8005519147343318,dev/aac/id00385/SJHYNp69OkY/00163_speechRIR,dev/aac/id00385/SJHYNp69OkY/00163_noiseRIR,VOXCELEB2id00385
dev/aac/id04151/lfC9ZKH5zfk/00403,freesound/crowd/127590__klankbeeld__down-town-street-ambience-01_R_02_part_16kHz_mono,2387827,2457459,16,0.4431039373563567,dev/aac/id04151/lfC9ZKH5zfk/00403_speechRIR,dev/aac/id04151/lfC9ZKH5zfk/00403_noiseRIR,VOXCELEB2id04151
dev/aac/id01458/HSfRQbGLST0/00016,fma_small/134/134796,297600,396800,14,0.6111196736531532,dev/aac/id01458/HSfRQbGLST0/00016_speechRIR,dev/aac/id01458/HSfRQbGLST0/00016_noiseRIR,VOXCELEB2id01458
dev/aac/id05987/zLd6v77OwCk/00041,freesound/workshop/190637__ftpaddict__ambient-sound-from-a-workshop-floor_L_08_part_16kHz_mono,1588213,1666037,15,0.4530146072598301,dev/aac/id05987/zLd6v77OwCk/00041_speechRIR,dev/aac/id05987/zLd6v77OwCk/00041_noiseRIR,VOXCELEB2id05987
dev/aac/id01369/_1Bt5cANQ5o/00086,fma_small/033/033049,297600,396800,17,0.7807382330035361,dev/aac/id01369/_1Bt5cANQ5o/00086_speechRIR,dev/aac/id01369/_1Bt5cANQ5o/00086_noiseRIR,VOXCELEB2id01369
dev/aac/id00770/KZjy-K4twmc/00123,fma_small/059/059676,99200,198400,14,0.583748390793503,dev/aac/id00770/KZjy-K4twmc/00123_speechRIR,dev/aac/id00770/KZjy-K4twmc/00123_noiseRIR,VOXCELEB2id00770
dev/aac/id04509/m1aHspFSweg/00305,fma_small/121/121734,101456,196688,7,0.742529715316889,dev/aac/id04509/m1aHspFSweg/00305_speechRIR,dev/aac/id04509/m1aHspFSweg/00305_noiseRIR,VOXCELEB2id04509
dev/aac/id06021/pwzWl_u19Fo/00056,fma_small/113/113696,396800,496000,16,0.8305875795107478,dev/aac/id06021/pwzWl_u19Fo/00056_speechRIR,dev/aac/id06021/pwzWl_u19Fo/00056_noiseRIR,VOXCELEB2id06021
dev/aac/id00316/dIpE-YSlQws/00108,fma_small/117/117627,399015,479911,18,0.7261626366726703,dev/aac/id00316/dIpE-YSlQws/00108_speechRIR,dev/aac/id00316/dIpE-YSlQws/00108_noiseRIR,VOXCELEB2id00316
dev/aac/id01458/HSfRQbGLST0/00007,fma_small/042/042018,102664,180488,7,0.6895938489415285,dev/aac/id01458/HSfRQbGLST0/00007_speechRIR,dev/aac/id01458/HSfRQbGLST0/00007_noiseRIR,VOXCELEB2id01458
dev/aac/id06960/UEkzdEMVYAE/00107,fma_small/120/120462,297600,396800,10,0.5836583181319357,dev/aac/id06960/UEkzdEMVYAE/00107_speechRIR,dev/aac/id06960/UEkzdEMVYAE/00107_noiseRIR,VOXCELEB2id06960
dev/aac/id07098/PmIa4SDmlQs/00236,fma_small/049/049478,307655,373191,14,0.8997774435919919,dev/aac/id07098/PmIa4SDmlQs/00236_speechRIR,dev/aac/id07098/PmIa4SDmlQs/00236_noiseRIR,VOXCELEB2id07098
dev/aac/id00172/96s4vDMIRJI/00016,fma_small/056/056033,99200,198400,9,0.31205073706447334,dev/aac/id00172/96s4vDMIRJI/00016_speechRIR,dev/aac/id00172/96s4vDMIRJI/00016_noiseRIR,VOXCELEB2id00172
dev/aac/id05615/I4heMDtpQZo/00091,fma_small/117/117252,99200,198400,10,0.5321056216479878,dev/aac/id05615/I4heMDtpQZo/00091_speechRIR,dev/aac/id05615/I4heMDtpQZo/00091_noiseRIR,VOXCELEB2id05615
dev/aac/id07955/mkwBd3EbQ5A/00315,musan/noise/free-sound/noise-free-sound-0454,297600,396800,13,0.3981904619793655,dev/aac/id07955/mkwBd3EbQ5A/00315_speechRIR,dev/aac/id07955/mkwBd3EbQ5A/00315_noiseRIR,VOXCELEB2id07955
dev/aac/id06381/DI_RAy0wqdU/00018,fma_small/000/000141,316764,391516,10,0.3223863296091171,dev/aac/id06381/DI_RAy0wqdU/00018_speechRIR,dev/aac/id06381/DI_RAy0wqdU/00018_noiseRIR,VOXCELEB2id06381
dev/aac/id04449/JZ4zVdfHIuQ/00038,freesound/office/50860__corsica-s__post-office-walk-02_R_02_part_16kHz_mono,1803213,1883085,7,0.3680884158517807,dev/aac/id04449/JZ4zVdfHIuQ/00038_speechRIR,dev/aac/id04449/JZ4zVdfHIuQ/00038_noiseRIR,VOXCELEB2id04449
dev/aac/id00385/efmV0LEy7T0/00318,fma_small/085/085950,104895,171455,16,0.7105426891339839,dev/aac/id00385/efmV0LEy7T0/00318_speechRIR,dev/aac/id00385/efmV0LEy7T0/00318_noiseRIR,VOXCELEB2id00385
dev/aac/id04449/sBRlgGfZAIA/00150,freesound/restaurant/141189__beedy__shopping-center_R_02_part_16kHz_mono,1892556,1974476,10,0.6061159661878402,dev/aac/id04449/sBRlgGfZAIA/00150_speechRIR,dev/aac/id04449/sBRlgGfZAIA/00150_noiseRIR,VOXCELEB2id04449
dev/aac/id03817/TQ-7RbP9aEA/00041,freesound/restaurant/141189__beedy__shopping-center_R_02_part_16kHz_mono,702575,776303,14,0.3308736848908217,dev/aac/id03817/TQ-7RbP9aEA/00041_speechRIR,dev/aac/id03817/TQ-7RbP9aEA/00041_noiseRIR,VOXCELEB2id03817
dev/aac/id03815/FIiuZZMhUCs/00053,musan/noise/free-sound/noise-free-sound-0304,297600,396800,7,0.7046419245005031,dev/aac/id03815/FIiuZZMhUCs/00053_speechRIR,dev/aac/id03815/FIiuZZMhUCs/00053_noiseRIR,VOXCELEB2id03815
dev/aac/id08569/mXGtE5KJDR4/00401,fma_small/098/098670,299835,383803,17,0.8952504263994194,dev/aac/id08569/mXGtE5KJDR4/00401_speechRIR,dev/aac/id08569/mXGtE5KJDR4/00401_noiseRIR,VOXCELEB2id08569
dev/aac/id07955/8yn1xD5_E-w/00089,fma_small/107/107506,297600,396800,18,0.37378929688624696,dev/aac/id07955/8yn1xD5_E-w/00089_speechRIR,dev/aac/id07955/8yn1xD5_E-w/00089_noiseRIR,VOXCELEB2id07955
dev/aac/id01025/9gyZOHs0qTs/00042,fma_small/142/142519,99413,180309,14,0.3092115913197709,dev/aac/id01025/9gyZOHs0qTs/00042_speechRIR,dev/aac/id01025/9gyZOHs0qTs/00042_noiseRIR,VOXCELEB2id01025
dev/aac/id06385/DefVyo4WVX0/00048,freesound/crowd/4173__schluppipuppie__street01_R_01_part_16kHz_mono,702800,780624,3,0.3680014867957424,dev/aac/id06385/DefVyo4WVX0/00048_speechRIR,dev/aac/id06385/DefVyo4WVX0/00048_noiseRIR,VOXCELEB2id06385
dev/aac/id04151/V3pPl6IoCjE/00248,musan/noise/free-sound/noise-free-sound-0015,696398,762958,3,0.5872050247804106,dev/aac/id04151/V3pPl6IoCjE/00248_speechRIR,dev/aac/id04151/V3pPl6IoCjE/00248_noiseRIR,VOXCELEB2id04151
dev/aac/id08569/pmMoJkTlFGE/00427,fma_small/128/128448,99200,198400,7,0.6388184596931282,dev/aac/id08569/pmMoJkTlFGE/00427_speechRIR,dev/aac/id08569/pmMoJkTlFGE/00427_noiseRIR,VOXCELEB2id08569
dev/aac/id03815/FIiuZZMhUCs/00057,fma_small/047/047894,127636,198292,18,0.37928968951683517,dev/aac/id03815/FIiuZZMhUCs/00057_speechRIR,dev/aac/id03815/FIiuZZMhUCs/00057_noiseRIR,VOXCELEB2id03815
dev/aac/id04509/bw1fKntBWRg/00247,freesound/music/156191__rtb45__shang-yu-shopping-street_R_01_part_16kHz_mono,1785600,1884800,9,0.8719470132907894,dev/aac/id04509/bw1fKntBWRg/00247_speechRIR,dev/aac/id04509/bw1fKntBWRg/00247_noiseRIR,VOXCELEB2id04509
dev/aac/id05615/LZKwZ45Rhc4/00126,fma_small/047/047663,99200,198400,13,0.854667194809495,dev/aac/id05615/LZKwZ45Rhc4/00126_speechRIR,dev/aac/id05615/LZKwZ45Rhc4/00126_noiseRIR,VOXCELEB2id05615
dev/aac/id00827/iaJnOvjI_aM/00066,musan/noise/free-sound/noise-free-sound-0021,198830,281774,8,0.7700260259328457,dev/aac/id00827/iaJnOvjI_aM/00066_speechRIR,dev/aac/id00827/iaJnOvjI_aM/00066_noiseRIR,VOXCELEB2id00827
dev/aac/id06794/KfuvXw6l_BI/00062,fma_small/095/095726,7561,81289,6,0.48649312297447866,dev/aac/id06794/KfuvXw6l_BI/00062_speechRIR,dev/aac/id06794/KfuvXw6l_BI/00062_noiseRIR,VOXCELEB2id06794
dev/aac/id06794/2qPFqSBfiwU/00004,musan/noise/sound-bible/noise-sound-bible-0025,586,86602,13,0.8292207454225486,dev/aac/id06794/2qPFqSBfiwU/00004_speechRIR,dev/aac/id06794/2qPFqSBfiwU/00004_noiseRIR,VOXCELEB2id06794
dev/aac/id07955/8yn1xD5_E-w/00090,fma_small/088/088861,396800,496000,6,0.6215698068815843,dev/aac/id07955/8yn1xD5_E-w/00090_speechRIR,dev/aac/id07955/8yn1xD5_E-w/00090_noiseRIR,VOXCELEB2id07955
dev/aac/id00172/OloQ71iFp1M/00070,BUT/fan/ceiling_fan_closemic_02_L_01_part_16kHz_mono,99746,194978,7,0.6982505681600717,dev/aac/id00172/OloQ71iFp1M/00070_speechRIR,dev/aac/id00172/OloQ71iFp1M/00070_noiseRIR,VOXCELEB2id00172
dev/aac/id06829/HPagEjMHoqQ/00076,fma_small/011/011763,305775,393839,13,0.39772115753973464,dev/aac/id06829/HPagEjMHoqQ/00076_speechRIR,dev/aac/id06829/HPagEjMHoqQ/00076_noiseRIR,VOXCELEB2id06829
dev/aac/id01025/7BR2mwmbXpg/00015,fma_small/142/142088,297600,396800,12,0.8140826126423863,dev/aac/id01025/7BR2mwmbXpg/00015_speechRIR,dev/aac/id01025/7BR2mwmbXpg/00015_noiseRIR,VOXCELEB2id01025
dev/aac/id04509/Bqj2fZ8KVu0/00039,fma_small/006/006684,123178,192810,7,0.6670745338424604,dev/aac/id04509/Bqj2fZ8KVu0/00039_speechRIR,dev/aac/id04509/Bqj2fZ8KVu0/00039_noiseRIR,VOXCELEB2id04509
dev/aac/id08569/U6ZbSXrrKUM/00240,freesound/workshop/189817__iankath__general-atmosphere-of-metal-fabrication-workshop_L_04_part_16kHz_mono,3571200,3670400,16,0.735735648890865,dev/aac/id08569/U6ZbSXrrKUM/00240_speechRIR,dev/aac/id08569/U6ZbSXrrKUM/00240_noiseRIR,VOXCELEB2id08569
dev/aac/id03884/YQKlqeRnCHs/00018,fma_small/114/114390,101220,197476,14,0.6329727954589146,dev/aac/id03884/YQKlqeRnCHs/00018_speechRIR,dev/aac/id03884/YQKlqeRnCHs/00018_noiseRIR,VOXCELEB2id03884
dev/aac/id06829/D4mbcE64hQ8/00048,musan/noise/free-sound/noise-free-sound-0293,201328,297584,5,0.6365856948209532,dev/aac/id06829/D4mbcE64hQ8/00048_speechRIR,dev/aac/id06829/D4mbcE64hQ8/00048_noiseRIR,VOXCELEB2id06829
dev/aac/id01025/PWG5PiGHOV8/00109,fma_small/031/031043,406095,489039,18,0.7576457953673856,dev/aac/id01025/PWG5PiGHOV8/00109_speechRIR,dev/aac/id01025/PWG5PiGHOV8/00109_noiseRIR,VOXCELEB2id01025
dev/aac/id04449/sBRlgGfZAIA/00155,fma_small/115/115700,0,99200,11,0.6446187223040474,dev/aac/id04449/sBRlgGfZAIA/00155_speechRIR,dev/aac/id04449/sBRlgGfZAIA/00155_noiseRIR,VOXCELEB2id04449
dev/aac/id00137/mV1G3UkgPno/00079,fma_small/122/122809,322201,392857,5,0.8548930105097943,dev/aac/id00137/mV1G3UkgPno/00079_speechRIR,dev/aac/id00137/mV1G3UkgPno/00079_noiseRIR,VOXCELEB2id00137
dev/aac/id02499/4pygtOWfuCw/00013,fma_small/040/040842,402679,483575,9,0.7043274246448049,dev/aac/id02499/4pygtOWfuCw/00013_speechRIR,dev/aac/id02499/4pygtOWfuCw/00013_noiseRIR,VOXCELEB2id02499
dev/aac/id04509/VSvRqDJDnr4/00156,freesound/crowd/4173__schluppipuppie__street01_L_08_part_16kHz_mono,198964,297268,9,0.8656700815214804,dev/aac/id04509/VSvRqDJDnr4/00156_speechRIR,dev/aac/id04509/VSvRqDJDnr4/00156_noiseRIR,VOXCELEB2id04509
dev/aac/id04509/bKsRwspK38Q/00236,fma_small/106/106948,198400,297600,13,0.8918807193229632,dev/aac/id04509/bKsRwspK38Q/00236_speechRIR,dev/aac/id04509/bKsRwspK38Q/00236_noiseRIR,VOXCELEB2id04509
dev/aac/id05584/9UHH85x4q-E/00035,freesound/crowd/128921__a-row__kronprinsen-ljudlandskap_L_01_part_16kHz_mono,2492399,2576367,8,0.35678686722649505,dev/aac/id05584/9UHH85x4q-E/00035_speechRIR,dev/aac/id05584/9UHH85x4q-E/00035_noiseRIR,VOXCELEB2id05584
dev/aac/id01369/GCE8Nm3heAw/00057,fma_small/087/087103,24671,97375,8,0.6032847905444216,dev/aac/id01369/GCE8Nm3heAw/00057_speechRIR,dev/aac/id01369/GCE8Nm3heAw/00057_noiseRIR,VOXCELEB2id01369
dev/aac/id07955/aK0tN2oK_e8/00213,fma_small/149/149078,198400,297600,17,0.35938107520508356,dev/aac/id07955/aK0tN2oK_e8/00213_speechRIR,dev/aac/id07955/aK0tN2oK_e8/00213_noiseRIR,VOXCELEB2id07955
dev/aac/id01682/Yl3E41OEvxY/00080,fma_small/072/072607,198400,297600,12,0.39968594444641203,dev/aac/id01682/Yl3E41OEvxY/00080_speechRIR,dev/aac/id01682/Yl3E41OEvxY/00080_noiseRIR,VOXCELEB2id01682
dev/aac/id00172/OXqvP8gTVv8/00060,musan/noise/free-sound/noise-free-sound-0546,1602974,1683870,6,0.5389659086489318,dev/aac/id00172/OXqvP8gTVv8/00060_speechRIR,dev/aac/id00172/OXqvP8gTVv8/00060_noiseRIR,VOXCELEB2id00172
dev/aac/id07955/rJRHQ02cliw/00337,fma_small/059/059445,396800,496000,18,0.4062198876407138,dev/aac/id07955/rJRHQ02cliw/00337_speechRIR,dev/aac/id07955/rJRHQ02cliw/00337_noiseRIR,VOXCELEB2id07955
dev/aac/id06794/lW0jJftZtiI/00131,fma_small/024/024367,99200,198400,14,0.32083360455513105,dev/aac/id06794/lW0jJftZtiI/00131_speechRIR,dev/aac/id06794/lW0jJftZtiI/00131_noiseRIR,VOXCELEB2id06794
dev/aac/id03817/29B6jl4y5P0/00002,fma_small/057/057626,0,99200,18,0.7808238077849228,dev/aac/id03817/29B6jl4y5P0/00002_speechRIR,dev/aac/id03817/29B6jl4y5P0/00002_noiseRIR,VOXCELEB2id03817
dev/aac/id03815/hhTNECSc3Y8/00092,fma_small/107/107616,0,99200,3,0.6938905426725259,dev/aac/id03815/hhTNECSc3Y8/00092_speechRIR,dev/aac/id03815/hhTNECSc3Y8/00092_noiseRIR,VOXCELEB2id03815
dev/aac/id07955/mkwBd3EbQ5A/00312,fma_small/015/015487,396800,496000,13,0.4386147241169245,dev/aac/id07955/mkwBd3EbQ5A/00312_speechRIR,dev/aac/id07955/mkwBd3EbQ5A/00312_noiseRIR,VOXCELEB2id07955
dev/aac/id08569/mXGtE5KJDR4/00402,fma_small/132/132789,297600,396800,17,0.7790818251236986,dev/aac/id08569/mXGtE5KJDR4/00402_speechRIR,dev/aac/id08569/mXGtE5KJDR4/00402_noiseRIR,VOXCELEB2id08569
dev/aac/id04379/00Zg07VZAH4/00001,fma_small/127/127913,0,99200,13,0.6892281795956866,dev/aac/id04379/00Zg07VZAH4/00001_speechRIR,dev/aac/id04379/00Zg07VZAH4/00001_noiseRIR,VOXCELEB2id04379
dev/aac/id03817/y8wlOPzSMb8/00115,fma_small/092/092131,8130,96194,13,0.4097966868795469,dev/aac/id03817/y8wlOPzSMb8/00115_speechRIR,dev/aac/id03817/y8wlOPzSMb8/00115_noiseRIR,VOXCELEB2id03817
dev/aac/id03060/iUYYP3igZak/00202,fma_small/091/091178,99200,198400,10,0.32398501443745903,dev/aac/id03060/iUYYP3igZak/00202_speechRIR,dev/aac/id03060/iUYYP3igZak/00202_noiseRIR,VOXCELEB2id03060
dev/aac/id01045/JoCRGhe5QPY/00119,fma_small/114/114412,199937,296193,14,0.44045930461750105,dev/aac/id01045/JoCRGhe5QPY/00119_speechRIR,dev/aac/id01045/JoCRGhe5QPY/00119_noiseRIR,VOXCELEB2id01045
dev/aac/id05615/LZKwZ45Rhc4/00105,fma_small/029/029040,127199,194783,16,0.361903457555517,dev/aac/id05615/LZKwZ45Rhc4/00105_speechRIR,dev/aac/id05615/LZKwZ45Rhc4/00105_noiseRIR,VOXCELEB2id05615
dev/aac/id05615/8v6DbP2Kzd0/00029,freesound/crowd/14604__acclivity__tottenhamcourtroad_L_02_part_16kHz_mono,3089870,3166670,15,0.5320201985256817,dev/aac/id05615/8v6DbP2Kzd0/00029_speechRIR,dev/aac/id05615/8v6DbP2Kzd0/00029_noiseRIR,VOXCELEB2id05615
dev/aac/id05615/NbA56Tnp710/00167,fma_small/011/011764,198400,297600,12,0.8684594194972657,dev/aac/id05615/NbA56Tnp710/00167_speechRIR,dev/aac/id05615/NbA56Tnp710/00167_noiseRIR,VOXCELEB2id05615
dev/aac/id01045/qIoY_yuD13k/00227,fma_small/135/135339,413541,478053,12,0.5724652615753867,dev/aac/id01045/qIoY_yuD13k/00227_speechRIR,dev/aac/id01045/qIoY_yuD13k/00227_noiseRIR,VOXCELEB2id01045
dev/aac/id01894/bjSWHfMnJ7g/00081,fma_small/057/057437,11740,75228,7,0.31994340283580175,dev/aac/id01894/bjSWHfMnJ7g/00081_speechRIR,dev/aac/id01894/bjSWHfMnJ7g/00081_noiseRIR,VOXCELEB2id01894
dev/aac/id08569/u84rV4KOhvw/00469,fma_small/140/140626,407390,486238,9,0.3181756911620967,dev/aac/id08569/u84rV4KOhvw/00469_speechRIR,dev/aac/id08569/u84rV4KOhvw/00469_noiseRIR,VOXCELEB2id08569
dev/aac/id04151/p1qqrs3Ypls/00437,fma_small/136/136322,396800,496000,3,0.4612796107525132,dev/aac/id04151/p1qqrs3Ypls/00437_speechRIR,dev/aac/id04151/p1qqrs3Ypls/00437_noiseRIR,VOXCELEB2id04151
dev/aac/id04899/oFEoXCQr8ls/00082,fma_small/098/098031,424210,490770,15,0.38404728419430156,dev/aac/id04899/oFEoXCQr8ls/00082_speechRIR,dev/aac/id04899/oFEoXCQr8ls/00082_noiseRIR,VOXCELEB2id04899
dev/aac/id05987/zLd6v77OwCk/00039,BUT/fan/fan_closemic_01_L_01_part_16kHz_mono,297600,396800,12,0.5733567657566963,dev/aac/id05987/zLd6v77OwCk/00039_speechRIR,dev/aac/id05987/zLd6v77OwCk/00039_noiseRIR,VOXCELEB2id05987
dev/aac/id00172/OXqvP8gTVv8/00059,fma_small/014/014738,396800,496000,6,0.6620348741446647,dev/aac/id00172/OXqvP8gTVv8/00059_speechRIR,dev/aac/id00172/OXqvP8gTVv8/00059_noiseRIR,VOXCELEB2id00172
dev/aac/id00465/N-F9078-cro/00050,fma_small/081/081555,28269,91757,14,0.5398032109982345,dev/aac/id00465/N-F9078-cro/00050_speechRIR,dev/aac/id00465/N-F9078-cro/00050_noiseRIR,VOXCELEB2id00465
dev/aac/id00316/4nAWbYcr7jw/00023,fma_small/082/082890,198400,297600,4,0.48325885597555696,dev/aac/id00316/4nAWbYcr7jw/00023_speechRIR,dev/aac/id00316/4nAWbYcr7jw/00023_noiseRIR,VOXCELEB2id00316
dev/aac/id06385/HzPT8OC0AVQ/00085,freesound/restaurant/171370__klankbeeld__coffee-corner-calm-001_L_01_part_16kHz_mono,3075200,3174400,8,0.4110897872343413,dev/aac/id06385/HzPT8OC0AVQ/00085_speechRIR,dev/aac/id06385/HzPT8OC0AVQ/00085_noiseRIR,VOXCELEB2id06385
dev/aac/id01025/9gyZOHs0qTs/00045,fma_small/054/054621,13784,82392,15,0.3356199252347408,dev/aac/id01025/9gyZOHs0qTs/00045_speechRIR,dev/aac/id01025/9gyZOHs0qTs/00045_noiseRIR,VOXCELEB2id01025
dev/aac/id06357/uQ15KKZ4cKs/00041,fma_small/119/119992,208521,292489,14,0.33549183189027754,dev/aac/id06357/uQ15KKZ4cKs/00041_speechRIR,dev/aac/id06357/uQ15KKZ4cKs/00041_noiseRIR,VOXCELEB2id06357
dev/aac/id00137/mV1G3UkgPno/00080,fma_small/011/011674,198400,297600,14,0.5949917499815014,dev/aac/id00137/mV1G3UkgPno/00080_speechRIR,dev/aac/id00137/mV1G3UkgPno/00080_noiseRIR,VOXCELEB2id00137
dev/aac/id01369/_1Bt5cANQ5o/00098,fma_small/062/062753,396800,496000,15,0.4868168464992507,dev/aac/id01369/_1Bt5cANQ5o/00098_speechRIR,dev/aac/id01369/_1Bt5cANQ5o/00098_noiseRIR,VOXCELEB2id01369
dev/aac/id08569/pmMoJkTlFGE/00430,fma_small/097/097586,300079,394287,3,0.8694123331844696,dev/aac/id08569/pmMoJkTlFGE/00430_speechRIR,dev/aac/id08569/pmMoJkTlFGE/00430_noiseRIR,VOXCELEB2id08569
dev/aac/id00649/rSoQ3C2tUYo/00081,freesound/city/8061__schluppipuppie__street02_L_02_part_16kHz_mono,2591900,2655388,14,0.6211471699261464,dev/aac/id00649/rSoQ3C2tUYo/00081_speechRIR,dev/aac/id00649/rSoQ3C2tUYo/00081_noiseRIR,VOXCELEB2id00649
dev/aac/id03815/FIiuZZMhUCs/00047,freesound/workshop/189817__iankath__general-atmosphere-of-metal-fabrication-workshop_R_07_part_16kHz_mono,1785600,1884800,5,0.4734067770046979,dev/aac/id03815/FIiuZZMhUCs/00047_speechRIR,dev/aac/id03815/FIiuZZMhUCs/00047_noiseRIR,VOXCELEB2id03815
dev/aac/id08518/7kjEx5WH52w/00079,fma_small/003/003904,99200,198400,7,0.6533653777702668,dev/aac/id08518/7kjEx5WH52w/00079_speechRIR,dev/aac/id08518/7kjEx5WH52w/00079_noiseRIR,VOXCELEB2id08518
dev/aac/id04509/M8OTfZzsmQo/00130,fma_small/064/064536,207318,281046,4,0.7243794211151324,dev/aac/id04509/M8OTfZzsmQo/00130_speechRIR,dev/aac/id04509/M8OTfZzsmQo/00130_noiseRIR,VOXCELEB2id04509
dev/aac/id03817/TQ-7RbP9aEA/00046,fma_small/080/080389,297600,396800,5,0.8284574732812988,dev/aac/id03817/TQ-7RbP9aEA/00046_speechRIR,dev/aac/id03817/TQ-7RbP9aEA/00046_noiseRIR,VOXCELEB2id03817
dev/aac/id01832/fB0Rg4z7kkY/00097,fma_small/013/013709,211858,290706,16,0.41759584305441244,dev/aac/id01832/fB0Rg4z7kkY/00097_speechRIR,dev/aac/id01832/fB0Rg4z7kkY/00097_noiseRIR,VOXCELEB2id01832
